ImageId,has_defect,defect_map,class
441142b29.jpg,0,[0 0 0 0],0
441add89c.jpg,1,[0 0 1 0],2
4442a027e.jpg,0,[0 0 0 0],0
448e30068.jpg,1,[0 0 1 0],2
44ad9ef30.jpg,1,[0 0 1 0],2
44afdef26.jpg,0,[0 0 0 0],0
44c7ae7bc.jpg,0,[0 0 0 0],0
44d46adc8.jpg,1,[0 0 1 0],2
44e94ec25.jpg,0,[0 0 0 0],0
44ec8bf6e.jpg,0,[0 0 0 0],0
451685808.jpg,0,[0 0 0 0],0
4576c4722.jpg,0,[0 0 0 0],0
45993565a.jpg,1,[0 0 1 0],2
45a4c0a58.jpg,1,[0 0 1 0],2
45b362a50.jpg,1,[0 0 1 0],2
45ca0606a.jpg,0,[0 0 0 0],0
45cca62e0.jpg,1,[0 0 1 0],2
45e10836b.jpg,1,[0 0 1 0],2
45e2d90b0.jpg,0,[0 0 0 0],0
45ebf8adb.jpg,0,[0 0 0 0],0
45f984c71.jpg,0,[0 0 0 0],0
460b13d7e.jpg,1,[0 0 1 0],2
4613c44fe.jpg,0,[0 0 0 0],0
46160f1f5.jpg,1,[0 0 1 0],2
463108c67.jpg,1,[1 0 0 0],0
46529ecd4.jpg,0,[0 0 0 0],0
465808594.jpg,1,[0 0 1 0],2
4687b4274.jpg,0,[0 0 0 0],0
46ace1c15.jpg,0,[0 0 0 0],0
46df1500e.jpg,0,[0 0 0 0],0
4732de460.jpg,0,[0 0 0 0],0
474104794.jpg,1,[0 0 0 1],3
476efaa3d.jpg,1,[0 0 1 1],2
478ff6696.jpg,1,[0 0 1 0],2
47d3379c1.jpg,1,[1 0 0 0],0
47d9b630e.jpg,1,[0 0 1 0],2
4857d0687.jpg,1,[0 0 1 0],2
4866bcfd7.jpg,0,[0 0 0 0],0
488922ac2.jpg,1,[0 1 0 0],1
48ed03e48.jpg,1,[0 0 1 0],2
48f24cf29.jpg,0,[0 0 0 0],0
496790c19.jpg,1,[0 0 1 0],2
49a46692e.jpg,1,[0 0 1 1],2
49aba8b85.jpg,1,[1 0 0 0],0
49b83d8fa.jpg,1,[0 0 1 0],2
49d28224c.jpg,1,[0 0 1 0],2
49e401327.jpg,0,[0 0 0 0],0
4a0e9c3b2.jpg,0,[0 0 0 0],0
4a206315f.jpg,0,[0 0 0 0],0
4a38d7ed7.jpg,1,[0 0 1 0],2
4a5beea32.jpg,1,[0 0 1 0],2
4a6a40fa0.jpg,0,[0 0 0 0],0
4aa9afc78.jpg,1,[0 0 1 1],2
4aac09cdc.jpg,0,[0 0 0 0],0
4ab0e98e2.jpg,0,[0 0 0 0],0
4ab1aeab6.jpg,1,[0 0 0 1],3
4ab570f98.jpg,0,[0 0 0 0],0
4ab8a2a13.jpg,1,[0 0 1 0],2
4aca6c4a7.jpg,1,[0 0 1 0],2
4adc459d5.jpg,1,[0 0 1 0],2
4ade4b747.jpg,1,[1 0 1 0],0
4af60d51c.jpg,0,[0 0 0 0],0
4b5a7abdc.jpg,0,[0 0 0 0],0
4b624bfdf.jpg,1,[0 0 1 0],2
4b712bf89.jpg,1,[0 0 1 0],2
4b762b230.jpg,1,[0 0 1 0],2
4b902c994.jpg,1,[0 0 1 0],2
4b9664b0a.jpg,1,[0 0 1 0],2
4bbfad337.jpg,0,[0 0 0 0],0
4bd15a7ae.jpg,1,[0 0 0 1],3
4bec8370f.jpg,0,[0 0 0 0],0
4bff64460.jpg,0,[0 0 0 0],0
4c03cad47.jpg,1,[0 0 1 0],2
4c13a35f4.jpg,0,[0 0 0 0],0
4c18e968f.jpg,1,[0 0 1 0],2
4c2198026.jpg,1,[0 0 1 0],2
4c3100013.jpg,1,[0 0 1 0],2
4c3e41efe.jpg,0,[0 0 0 0],0
4c67c9b8e.jpg,1,[1 0 0 0],0
4ca64717c.jpg,1,[0 0 1 0],2
4cb98a183.jpg,0,[0 0 0 0],0
4ce761f01.jpg,0,[0 0 0 0],0
4cf035406.jpg,0,[0 0 0 0],0
4cfa918cc.jpg,0,[0 0 0 0],0
4d0883b27.jpg,0,[0 0 0 0],0
4d0d9efd8.jpg,0,[0 0 0 0],0
4d35cc84e.jpg,1,[0 0 1 0],2
4d39da061.jpg,0,[0 0 0 0],0
4d5d2405d.jpg,0,[0 0 0 0],0
4d6973926.jpg,1,[0 0 1 0],2
4d72fc6d0.jpg,0,[0 0 0 0],0
4d9bb7560.jpg,0,[0 0 0 0],0
4db535653.jpg,1,[1 0 0 0],0
4dbadaa3e.jpg,1,[1 0 1 0],0
4dbe12a7b.jpg,1,[0 0 1 0],2
4dcb6f67a.jpg,1,[0 0 1 0],2
4e1d02f5a.jpg,1,[0 0 1 0],2
4e2c9230d.jpg,1,[0 0 1 1],2
4e36f104c.jpg,1,[0 0 1 0],2
4e4c4d040.jpg,0,[0 0 0 0],0
4e5b28887.jpg,1,[0 0 1 0],2
4e6514402.jpg,1,[1 0 0 0],0
4e8b5a042.jpg,1,[0 0 1 0],2
4e91ec662.jpg,0,[0 0 0 0],0
4ec0d49df.jpg,1,[0 0 1 0],2
4edc8b817.jpg,1,[0 0 1 1],2
4edff9648.jpg,1,[0 0 1 0],2
4ee32c458.jpg,1,[0 0 1 0],2
4f002a224.jpg,1,[0 0 1 0],2
4f065758e.jpg,0,[0 0 0 0],0
4f3633a21.jpg,0,[0 0 0 0],0
4f77c0179.jpg,1,[1 0 0 0],0
4f8bb34b3.jpg,0,[0 0 0 0],0
4f9c1e0ee.jpg,0,[0 0 0 0],0
4faf01808.jpg,0,[0 0 0 0],0
4fb9f5229.jpg,0,[0 0 0 0],0
4fe1a879c.jpg,0,[0 0 0 0],0
4ff2ec64b.jpg,0,[0 0 0 0],0
5041c4a3f.jpg,1,[0 0 1 0],2
5047b4ba0.jpg,0,[0 0 0 0],0
5063991b6.jpg,0,[0 0 0 0],0
5064ecb6d.jpg,1,[0 0 1 0],2
50742b144.jpg,1,[0 0 1 0],2
5080067a2.jpg,0,[0 0 0 0],0
5089c2e5d.jpg,0,[0 0 0 0],0
508c739d1.jpg,1,[0 0 1 0],2
50b542cdd.jpg,1,[0 0 1 0],2
51097aa45.jpg,1,[0 0 0 1],3
51103c2eb.jpg,0,[0 0 0 0],0
511570622.jpg,1,[0 0 0 1],3
5122366c6.jpg,0,[0 0 0 0],0
5125e4ad6.jpg,0,[0 0 0 0],0
5148cb009.jpg,0,[0 0 0 0],0
51632c4a4.jpg,1,[0 0 1 0],2
5172a46ee.jpg,0,[0 0 0 0],0
517f3ce34.jpg,1,[0 0 1 0],2
51f4e04c6.jpg,0,[0 0 0 0],0
5213b418b.jpg,0,[0 0 0 0],0
5226a20da.jpg,0,[0 0 0 0],0
523e97839.jpg,0,[0 0 0 0],0
524015c26.jpg,0,[0 0 0 0],0
52497822f.jpg,1,[0 0 1 0],2
525d0e51e.jpg,1,[1 0 0 0],0
5294d00dc.jpg,0,[0 0 0 0],0
529b36067.jpg,1,[0 0 1 0],2
52aa19a36.jpg,0,[0 0 0 0],0
52b379913.jpg,0,[0 0 0 0],0
52b3b763f.jpg,0,[0 0 0 0],0
52f589500.jpg,1,[0 0 1 0],2
5335b8fd7.jpg,1,[0 0 0 1],3
534666b46.jpg,1,[0 0 1 0],2
534991d20.jpg,1,[1 0 0 0],0
534c4e0c8.jpg,1,[0 0 1 1],2
534fa3ac4.jpg,1,[1 0 0 0],0
5352353d3.jpg,0,[0 0 0 0],0
535970659.jpg,1,[0 0 1 0],2
53630d5bf.jpg,0,[0 0 0 0],0
5370c78e0.jpg,1,[0 0 1 0],2
5379859b2.jpg,0,[0 0 0 0],0
537e66c26.jpg,1,[1 0 0 0],0
539baaeda.jpg,1,[0 0 1 0],2
53c313ac9.jpg,0,[0 0 0 0],0
53d16f700.jpg,0,[0 0 0 0],0
53f9e0f07.jpg,0,[0 0 0 0],0
5404bf04b.jpg,0,[0 0 0 0],0
54098dc25.jpg,0,[0 0 0 0],0
541707319.jpg,0,[0 0 0 0],0
541f9ad41.jpg,0,[0 0 0 0],0
54439ae68.jpg,1,[0 0 1 0],2
5489138ba.jpg,0,[0 0 0 0],0
54c49ad1f.jpg,0,[0 0 0 0],0
54cdc22ca.jpg,1,[0 0 0 1],3
54ce7b2e1.jpg,1,[1 0 0 0],0
54dd95d41.jpg,1,[0 0 1 0],2
54e19ae6a.jpg,0,[0 0 0 0],0
54f7648a5.jpg,1,[1 0 0 0],0
554d5a941.jpg,1,[0 0 1 0],2
554ee47b6.jpg,1,[0 0 1 0],2
556e12633.jpg,1,[0 0 1 0],2
55728df3e.jpg,0,[0 0 0 0],0
5574a47da.jpg,1,[0 0 1 0],2
55901ac51.jpg,1,[0 0 1 1],2
55b0d9d23.jpg,0,[0 0 0 0],0
55c30f544.jpg,1,[0 0 1 0],2
55e7e8715.jpg,0,[0 0 0 0],0
560a3e98a.jpg,1,[1 0 0 0],0
5619b0771.jpg,0,[0 0 0 0],0
56355a469.jpg,0,[0 0 0 0],0
567e1f981.jpg,1,[0 0 1 0],2
56a9e36dd.jpg,1,[0 0 1 0],2
56aaf82ea.jpg,1,[0 0 1 0],2
5722f7171.jpg,0,[0 0 0 0],0
57314986d.jpg,1,[0 0 1 0],2
5757100f0.jpg,1,[0 0 0 1],3
575e5be94.jpg,1,[0 0 1 0],2
5787b6262.jpg,1,[0 0 1 0],2
578ba56db.jpg,0,[0 0 0 0],0
579796d67.jpg,1,[0 0 1 0],2
57d20b2d8.jpg,0,[0 0 0 0],0
57dd50e18.jpg,0,[0 0 0 0],0
57f9b3eae.jpg,1,[0 0 1 0],2
580a5a5ad.jpg,0,[0 0 0 0],0
581ded261.jpg,0,[0 0 0 0],0
5831b5e6b.jpg,0,[0 0 0 0],0
5852d571b.jpg,0,[0 0 0 0],0
585f34f11.jpg,0,[0 0 0 0],0
586b86560.jpg,1,[0 0 1 0],2
5892d9332.jpg,1,[0 0 1 0],2
58b26c5f1.jpg,1,[0 0 1 0],2
58e5181db.jpg,0,[0 0 0 0],0
592e75073.jpg,0,[0 0 0 0],0
599251689.jpg,1,[0 1 0 0],1
59a5ac86a.jpg,0,[0 0 0 0],0
59abeaf7b.jpg,0,[0 0 0 0],0
59ae6ad57.jpg,0,[0 0 0 0],0
5a036a042.jpg,1,[0 0 0 1],3
5a0b3a924.jpg,1,[0 0 1 0],2
5a68d86b2.jpg,0,[0 0 0 0],0
5a9086b81.jpg,0,[0 0 0 0],0
5aa1c319d.jpg,1,[0 0 1 0],2
5aa7997bd.jpg,1,[0 0 1 0],2
5aadb38a5.jpg,0,[0 0 0 0],0
5ab39ca3a.jpg,0,[0 0 0 0],0
5aff55ed5.jpg,1,[0 0 1 0],2
5b0413b89.jpg,1,[0 0 1 0],2
5b13aedd6.jpg,1,[0 0 1 0],2
5b202c6f5.jpg,1,[0 0 1 1],2
5b28f3d4a.jpg,1,[0 0 1 0],2
5b34ea110.jpg,0,[0 0 0 0],0
5b3685c8c.jpg,0,[0 0 0 0],0
5b5543800.jpg,1,[0 0 0 1],3
5b7e28cdb.jpg,0,[0 0 0 0],0
5b88d9e1a.jpg,1,[0 0 1 0],2
5ba141d56.jpg,1,[1 0 0 0],0
5bcaca872.jpg,1,[0 0 1 0],2
5bd332551.jpg,0,[0 0 0 0],0
5bf66cfa5.jpg,0,[0 0 0 0],0
5c044192f.jpg,1,[0 0 1 0],2
5c201d9e7.jpg,1,[0 0 1 0],2
5c3d3b23e.jpg,0,[0 0 0 0],0
5c3e81694.jpg,1,[1 0 0 0],0
5c5aa7bbc.jpg,1,[0 0 1 0],2
5c6cba0d4.jpg,1,[0 0 1 0],2
5c753ef63.jpg,0,[0 0 0 0],0
5c7a09dc0.jpg,1,[0 0 1 0],2
5c8104408.jpg,1,[0 0 0 1],3
5caa63ad4.jpg,0,[0 0 0 0],0
5cc07468d.jpg,1,[0 0 1 0],2
5cc1f869a.jpg,0,[0 0 0 0],0
5cf1cb974.jpg,1,[0 0 1 0],2
5cf4adf72.jpg,1,[1 0 0 0],0
5d046cb01.jpg,0,[0 0 0 0],0
5d126dc5a.jpg,0,[0 0 0 0],0
5d22d4c0d.jpg,0,[0 0 0 0],0
5d32d076f.jpg,1,[0 0 0 1],3
5d4462d67.jpg,0,[0 0 0 0],0
5d853e095.jpg,1,[0 0 1 0],2
5e094a512.jpg,0,[0 0 0 0],0
5e18e1844.jpg,0,[0 0 0 0],0
5e29012ca.jpg,1,[0 0 1 0],2
5e2aaff78.jpg,1,[0 0 1 0],2
5e39d0d53.jpg,0,[0 0 0 0],0
5e534a619.jpg,1,[0 0 0 1],3
5e658dfcb.jpg,0,[0 0 0 0],0
5e995a151.jpg,0,[0 0 0 0],0
5ea696356.jpg,0,[0 0 0 0],0
5ed60086b.jpg,0,[0 0 0 0],0
5ee800985.jpg,0,[0 0 0 0],0
5eebc2c76.jpg,0,[0 0 0 0],0
5f1db67df.jpg,0,[0 0 0 0],0
5f2223804.jpg,1,[0 0 1 0],2
5f28ca6de.jpg,1,[0 0 1 0],2
5f2a4bf0b.jpg,0,[0 0 0 0],0
5f34a730b.jpg,1,[1 0 0 0],0
5facf38ab.jpg,0,[0 0 0 0],0
603283b48.jpg,0,[0 0 0 0],0
603bb9003.jpg,1,[1 0 1 0],0
6088b253e.jpg,0,[0 0 0 0],0
608bd49bc.jpg,0,[0 0 0 0],0
60aca03e2.jpg,1,[0 0 1 0],2
60bc48f6b.jpg,1,[0 0 1 0],2
60efe3f90.jpg,1,[0 0 0 1],3
60f9f7ff2.jpg,1,[0 0 1 0],2
611ed97fe.jpg,0,[0 0 0 0],0
61228a49c.jpg,1,[0 0 1 0],2
613faa9d3.jpg,0,[0 0 0 0],0
6149dc4ee.jpg,1,[1 0 1 0],0
619733902.jpg,0,[0 0 0 0],0
619f5dc9c.jpg,0,[0 0 0 0],0
61a06d797.jpg,1,[0 0 1 0],2
61a365822.jpg,1,[0 0 1 0],2
61a58bcc6.jpg,0,[0 0 0 0],0
61be1f51b.jpg,1,[0 0 0 1],3
61dff697f.jpg,1,[0 0 1 0],2
61e56bfc1.jpg,0,[0 0 0 0],0
61f22bd01.jpg,1,[0 0 1 0],2
6233c9643.jpg,1,[0 0 1 0],2
62390e1f1.jpg,0,[0 0 0 0],0
6246f7cae.jpg,1,[0 0 1 0],2
627b98bc7.jpg,1,[1 0 1 0],0
627fef214.jpg,1,[0 0 1 0],2
628986ff3.jpg,0,[0 0 0 0],0
62f8d0911.jpg,0,[0 0 0 0],0
6336c7ef4.jpg,1,[0 0 1 0],2
633e82d81.jpg,0,[0 0 0 0],0
6355bf572.jpg,1,[1 0 0 0],0
635c14be4.jpg,0,[0 0 0 0],0
6365e8fb8.jpg,0,[0 0 0 0],0
6382e222f.jpg,0,[0 0 0 0],0
63972a7c5.jpg,1,[0 0 1 0],2
63b6edd7e.jpg,1,[1 0 0 0],0
63c0e226d.jpg,0,[0 0 0 0],0
63cea57a1.jpg,1,[1 0 0 0],0
63d67f57b.jpg,1,[1 0 0 0],0
63da8f810.jpg,1,[0 0 1 0],2
64261b3f7.jpg,1,[0 0 1 0],2
643f181f4.jpg,1,[0 0 1 0],2
646acd6c3.jpg,0,[0 0 0 0],0
6474fa9b0.jpg,0,[0 0 0 0],0
64945c8c0.jpg,0,[0 0 0 0],0
64c16a1c2.jpg,1,[0 0 1 0],2
64ca31bd3.jpg,1,[0 0 1 0],2
64f5988c1.jpg,0,[0 0 0 0],0
64fc246e7.jpg,1,[0 0 1 0],2
6505eb32e.jpg,0,[0 0 0 0],0
653a31140.jpg,1,[0 0 1 0],2
653eb7e80.jpg,1,[0 0 1 0],2
6560f3c7e.jpg,0,[0 0 0 0],0
656af14a7.jpg,0,[0 0 0 0],0
658ad1fc9.jpg,1,[0 0 1 0],2
6592d059e.jpg,0,[0 0 0 0],0
65a93d127.jpg,0,[0 0 0 0],0
65eb8d35d.jpg,0,[0 0 0 0],0
6603e9f89.jpg,1,[0 0 0 1],3
663248e1d.jpg,0,[0 0 0 0],0
6634574cd.jpg,0,[0 0 0 0],0
66c272e62.jpg,1,[1 0 0 0],0
66c456295.jpg,0,[0 0 0 0],0
66c487b25.jpg,1,[1 0 1 0],0
670dc6f72.jpg,1,[0 0 1 1],2
672af20b5.jpg,0,[0 0 0 0],0
67799f68e.jpg,0,[0 0 0 0],0
6791c36e9.jpg,1,[0 1 0 0],1
67995d23c.jpg,1,[0 0 1 0],2
679af1ef8.jpg,1,[0 0 1 0],2
67a174dc4.jpg,1,[0 0 1 0],2
67e2d14a6.jpg,1,[0 0 1 0],2
67e32351d.jpg,0,[0 0 0 0],0
67ea2cf0a.jpg,0,[0 0 0 0],0
67fc6eeb8.jpg,0,[0 0 0 0],0
67ffa0fc7.jpg,1,[0 0 1 0],2
682bdb9ca.jpg,0,[0 0 0 0],0
6850e8c5c.jpg,0,[0 0 0 0],0
68511f15f.jpg,1,[1 0 0 0],0
685b767f1.jpg,1,[0 0 0 1],3
6860ae804.jpg,1,[0 0 1 0],2
68656ca18.jpg,1,[0 0 1 0],2
686579cd4.jpg,1,[0 0 1 0],2
689a96bbe.jpg,0,[0 0 0 0],0
689d35c98.jpg,0,[0 0 0 0],0
68cc04a14.jpg,1,[0 1 0 0],1
68d96eaa7.jpg,0,[0 0 0 0],0
68ebc581e.jpg,1,[0 0 1 0],2
69053f274.jpg,0,[0 0 0 0],0
6931cadb0.jpg,0,[0 0 0 0],0
69365fabd.jpg,1,[0 0 1 0],2
6937b02b5.jpg,0,[0 0 0 0],0
69403726e.jpg,1,[0 0 1 0],2
696b8ab21.jpg,1,[0 0 1 0],2
697427d70.jpg,1,[0 0 1 0],2
6998f83b7.jpg,0,[0 0 0 0],0
69a826bd5.jpg,1,[0 0 0 1],3
69b01f980.jpg,0,[0 0 0 0],0
69e3729fa.jpg,0,[0 0 0 0],0
69f290a7f.jpg,1,[1 0 1 0],0
6a039865f.jpg,0,[0 0 0 0],0
6a15b9733.jpg,1,[0 0 0 1],3
6a46b70e7.jpg,0,[0 0 0 0],0
6a7b866b8.jpg,0,[0 0 0 0],0
6a7f81abd.jpg,0,[0 0 0 0],0
6aa69e12c.jpg,0,[0 0 0 0],0
6ab70e8cb.jpg,1,[0 0 1 0],2
6ad67f690.jpg,1,[0 0 1 0],2
6b2fa8dea.jpg,0,[0 0 0 0],0
6b3cd0de2.jpg,0,[0 0 0 0],0
6b86a9593.jpg,1,[0 1 0 0],1
6b9bed01e.jpg,1,[0 0 1 0],2
6bb002045.jpg,1,[0 0 1 0],2
6bb4797fb.jpg,0,[0 0 0 0],0
6bdf447c5.jpg,1,[0 0 1 0],2
6be9e1667.jpg,0,[0 0 0 0],0
6bf2151b8.jpg,1,[0 0 1 0],2
6c0433718.jpg,0,[0 0 0 0],0
6c200c5d6.jpg,0,[0 0 0 0],0
6c2bee41b.jpg,1,[1 0 0 0],0
6c52f92bc.jpg,0,[0 0 0 0],0
6c85ce812.jpg,1,[0 0 1 0],2
6c936a770.jpg,0,[0 0 0 0],0
6c9d6cc47.jpg,1,[1 0 0 0],0
6cad486d2.jpg,1,[0 0 1 0],2
6cb1e08e1.jpg,1,[0 1 0 0],1
6ccde604d.jpg,1,[0 0 1 0],2
6ce9bf7f7.jpg,1,[0 0 1 0],2
6ce9ef450.jpg,1,[1 0 0 0],0
6cf49f691.jpg,0,[0 0 0 0],0
6d7bc57d2.jpg,1,[1 0 0 0],0
6da09ded5.jpg,0,[0 0 0 0],0
6de4051c7.jpg,0,[0 0 0 0],0
6defb795f.jpg,1,[0 0 1 0],2
6df12620f.jpg,0,[0 0 0 0],0
6dfc0dc98.jpg,0,[0 0 0 0],0
6e2a9eb72.jpg,0,[0 0 0 0],0
6e51bd35f.jpg,0,[0 0 0 0],0
6e6b79dc4.jpg,1,[0 0 1 1],2
6e6f1adb8.jpg,1,[0 0 1 0],2
6e8878a30.jpg,1,[0 0 1 0],2
6e99aef86.jpg,1,[0 0 1 0],2
6ea15065e.jpg,0,[0 0 0 0],0
6ebc3df02.jpg,1,[0 0 1 1],2
6f0cd5095.jpg,1,[0 0 1 0],2
6f26ba943.jpg,1,[0 0 1 0],2
6f2c9e945.jpg,1,[0 0 1 1],2
6f42c704a.jpg,0,[0 0 0 0],0
6f4510634.jpg,1,[0 0 1 0],2
6f45aa88d.jpg,1,[0 0 1 0],2
6faa47450.jpg,0,[0 0 0 0],0
6fc6a0964.jpg,1,[0 0 1 0],2
6fcfab295.jpg,1,[0 0 1 0],2
6fe73c77e.jpg,0,[0 0 0 0],0
700de40a7.jpg,1,[0 0 1 0],2
7046618f6.jpg,1,[1 0 0 0],0
70639811b.jpg,1,[0 0 1 0],2
70a1d1d39.jpg,1,[0 0 0 1],3
70a644cb3.jpg,1,[0 0 1 0],2
70ce9b55b.jpg,1,[0 0 1 0],2
70db1a34b.jpg,0,[0 0 0 0],0
710ce771d.jpg,0,[0 0 0 0],0
711069458.jpg,1,[0 0 1 0],2
715a4faf3.jpg,1,[0 0 1 0],2
7168496a4.jpg,1,[0 0 1 0],2
718c48feb.jpg,0,[0 0 0 0],0
719519f07.jpg,1,[1 0 0 0],0
71cc16dd7.jpg,0,[0 0 0 0],0
71e7c350b.jpg,0,[0 0 0 0],0
71f2ce9ab.jpg,1,[1 0 0 0],0
71fd2d0cc.jpg,1,[0 0 1 0],2
720e3f026.jpg,1,[0 0 1 0],2
7232c2ceb.jpg,1,[0 0 1 0],2
7239fbdc1.jpg,0,[0 0 0 0],0
7242fe32c.jpg,1,[0 0 1 1],2
72613a1e3.jpg,1,[0 0 1 0],2
729ff5766.jpg,0,[0 0 0 0],0
72a7ff0db.jpg,1,[0 0 1 1],2
72c75d701.jpg,1,[0 0 1 0],2
7311d533d.jpg,0,[0 0 0 0],0
732bd67ee.jpg,1,[1 0 0 0],0
7365300fe.jpg,1,[0 0 1 0],2
737e2554e.jpg,0,[0 0 0 0],0
73896c8ad.jpg,0,[0 0 0 0],0
73b155108.jpg,0,[0 0 0 0],0
73cdb1d89.jpg,1,[0 0 1 0],2
73d4306c8.jpg,1,[0 0 1 0],2
73e1969d4.jpg,1,[0 0 0 1],3
7410d4361.jpg,1,[0 0 1 0],2
741265573.jpg,1,[1 0 0 0],0
74443f387.jpg,1,[0 0 1 0],2
744e852d6.jpg,1,[0 0 0 1],3
7458770b7.jpg,0,[0 0 0 0],0
746863c8f.jpg,1,[0 0 1 0],2
74a2fb18c.jpg,0,[0 0 0 0],0
74b9e429d.jpg,0,[0 0 0 0],0
74c8a2d5a.jpg,0,[0 0 0 0],0
74f3e3145.jpg,0,[0 0 0 0],0
7507ea0cb.jpg,0,[0 0 0 0],0
751db247d.jpg,1,[0 1 0 0],1
754c97c4e.jpg,1,[0 0 1 0],2
7550adc12.jpg,0,[0 0 0 0],0
756e03bd3.jpg,1,[1 0 0 0],0
75785b3eb.jpg,1,[0 0 1 0],2
757ccc27b.jpg,0,[0 0 0 0],0
7581cba15.jpg,1,[0 0 0 1],3
759b68ebd.jpg,1,[0 0 1 0],2
75c6af69c.jpg,1,[0 0 1 0],2
75c92cceb.jpg,0,[0 0 0 0],0
75e205261.jpg,0,[0 0 0 0],0
75ea4c672.jpg,1,[0 0 1 0],2
75fe9024a.jpg,1,[0 0 1 0],2
76096b17b.jpg,1,[1 0 0 0],0
760bc3180.jpg,1,[0 0 1 0],2
7610946c0.jpg,0,[0 0 0 0],0
7626234a2.jpg,1,[0 0 1 0],2
762c16cc9.jpg,1,[0 0 1 0],2
7645a9fdf.jpg,0,[0 0 0 0],0
76504fdc1.jpg,0,[0 0 0 0],0
768eff9be.jpg,1,[1 0 0 0],0
7690902ee.jpg,1,[0 0 1 0],2
76a3506de.jpg,0,[0 0 0 0],0
76a7e1815.jpg,1,[0 0 1 0],2
76c02a2aa.jpg,0,[0 0 0 0],0
76c08f031.jpg,0,[0 0 0 0],0
77064b126.jpg,1,[0 0 1 0],2
77128fb28.jpg,0,[0 0 0 0],0
771ca6885.jpg,0,[0 0 0 0],0
7749df027.jpg,1,[1 0 0 0],0
774a5df0a.jpg,0,[0 0 0 0],0
777d02fde.jpg,0,[0 0 0 0],0
77c387f3b.jpg,1,[0 0 1 0],2
77c7c7966.jpg,1,[0 0 1 0],2
77dc1cea6.jpg,1,[0 0 1 0],2
78045cb2f.jpg,1,[0 0 1 0],2
7827a1157.jpg,1,[0 0 1 0],2
787aa40d8.jpg,0,[0 0 0 0],0
788a675e7.jpg,1,[0 0 1 0],2
78a084ce4.jpg,1,[0 0 1 0],2
78c25510b.jpg,1,[0 1 0 0],1
78c34b020.jpg,1,[0 0 1 0],2
78c413eb4.jpg,0,[0 0 0 0],0
792266a85.jpg,1,[0 0 1 0],2
7954f8d17.jpg,0,[0 0 0 0],0
7977fcf7c.jpg,0,[0 0 0 0],0
799a31455.jpg,0,[0 0 0 0],0
799e73fb7.jpg,0,[0 0 0 0],0
79bf82641.jpg,1,[0 0 1 0],2
79c456a92.jpg,1,[0 0 1 0],2
79c7b230b.jpg,1,[0 0 1 0],2
79d28bbe8.jpg,1,[0 0 1 0],2
79dc6e410.jpg,1,[0 0 1 0],2
7a1251b77.jpg,1,[0 0 1 0],2
7a497f486.jpg,0,[0 0 0 0],0
7a7282702.jpg,1,[1 0 0 0],0
7a7aea2c1.jpg,1,[0 0 1 0],2
7a7d2b822.jpg,0,[0 0 0 0],0
7a807824c.jpg,1,[0 0 1 0],2
7a8fcc7df.jpg,1,[0 0 1 0],2
7aa11e186.jpg,1,[0 0 1 0],2
7abd14b6a.jpg,1,[1 0 0 0],0
7ae224d96.jpg,0,[0 0 0 0],0
7b08e8584.jpg,1,[0 0 1 1],2
7b4bcde18.jpg,1,[0 0 1 0],2
7b5037360.jpg,1,[0 0 1 0],2
7b545550c.jpg,1,[0 0 1 0],2
7b80a9151.jpg,0,[0 0 0 0],0
7ba45f594.jpg,0,[0 0 0 0],0
7bb25cc94.jpg,1,[1 0 0 0],0
7bc5a99d5.jpg,0,[0 0 0 0],0
7bca7b205.jpg,0,[0 0 0 0],0
7bcd7a3c4.jpg,0,[0 0 0 0],0
7bda138f2.jpg,0,[0 0 0 0],0
7be162a87.jpg,0,[0 0 0 0],0
7be8a27c8.jpg,1,[1 0 0 0],0
7c159d683.jpg,1,[0 0 1 0],2
7c1bcd3f1.jpg,1,[0 0 1 0],2
7c6880fc1.jpg,0,[0 0 0 0],0
7c7f040ca.jpg,1,[0 0 1 0],2
7c8a469a4.jpg,1,[0 0 1 0],2
7c90f66d5.jpg,1,[0 0 0 1],3
7c98d8010.jpg,1,[0 0 1 0],2
7ca4409c2.jpg,0,[0 0 0 0],0
7ca4a7520.jpg,0,[0 0 0 0],0
7ca829ecd.jpg,0,[0 0 0 0],0
7caecb871.jpg,0,[0 0 0 0],0
7cf7e0fa6.jpg,1,[0 0 1 0],2
7d0ee3cd7.jpg,1,[0 0 1 0],2
7da0c4484.jpg,0,[0 0 0 0],0
7db22f39a.jpg,1,[0 0 1 0],2
7db619168.jpg,0,[0 0 0 0],0
7dc8d94dc.jpg,1,[0 0 1 0],2
7dcd9d8e2.jpg,1,[0 0 1 0],2
7dd4d0f90.jpg,1,[0 0 1 0],2
7e080fe8d.jpg,0,[0 0 0 0],0
7e12848ac.jpg,0,[0 0 0 0],0
7e2e92987.jpg,0,[0 0 0 0],0
7e56364ce.jpg,0,[0 0 0 0],0
7e6015fc5.jpg,1,[0 0 1 0],2
7e7204700.jpg,0,[0 0 0 0],0
7e76fd8b1.jpg,1,[0 0 1 0],2
7e79e75ca.jpg,0,[0 0 0 0],0
7e9778a9f.jpg,1,[0 0 1 0],2
7ec4cd778.jpg,1,[0 0 1 0],2
7efadd1c6.jpg,1,[0 0 1 0],2
7fa8baf41.jpg,0,[0 0 0 0],0
7fc7bab6b.jpg,1,[0 0 1 0],2
